case,source_platform,rating_1_5,text,stance,theme_codes,pulled_by,post_date,has_text,unnamed_9,post_date_norm,year,ym,rating_1_5_num
DAA,YandexMaps,5,"Очень интересный концепт. Место для тех кто ищет вдохновения, интересных дизайнерских решений и новых технологий. Очень хорошо, что тут нет избитых сетевых брэндов.",positive,concept,Mariia,2022-05-10 00:00:00,yes,NA,2022-05-10,2022,2022-05,5
DAA,YandexMaps,5,"Очень интересный концепт. Место для тех кто ищет вдохновения, интересных дизайнерских решений и новых технологий. Очень хорошо, что тут нет избитых сетевых брэндов.",positive,uniquebrands,Mariia,2022-05-10 00:00:00,yes,NA,2022-05-10,2022,2022-05,5
DAA,YandexMaps,5,Интересный и необычный комплекс. Сгусток дизайна и стиля. Любимая точка STG cafe во дворе 😄,positive,style,Mariia,2022-05-11 00:00:00,yes,NA,2022-05-11,2022,2022-05,5
DAA,YandexMaps,5,Интересный и необычный комплекс. Сгусток дизайна и стиля. Любимая точка STG cafe во дворе 😄,positive,cafe,Mariia,2022-05-11 00:00:00,yes,NA,2022-05-11,2022,2022-05,5
DAA,YandexMaps,5,"Классное пространство для организации конференций, воркшопов и т.д.",positive,conferences,Mariia,2022-05-22 00:00:00,yes,NA,2022-05-22,2022,2022-05,5
DAA,YandexMaps,5,"Классное пространство для организации конференций, воркшопов и т.д.",positive,events,Mariia,2022-05-22 00:00:00,yes,NA,2022-05-22,2022,2022-05,5
DAA,YandexMaps,5,Обожаю это место),positive,emotionalimpression,Mariia,2022-05-22 00:00:00,yes,NA,2022-05-22,2022,2022-05,5
DAA,YandexMaps,5,"Приезжала сюда на дизайн-конференцию… Много салонов с премиальным декором и мебелью. Минусы: нет указателей, не работали лифты.",mixed,conferences,Mariia,2022-05-23 00:00:00,yes,NA,2022-05-23,2022,2022-05,5
DAA,YandexMaps,5,"Приезжала сюда на дизайн-конференцию… Много салонов с премиальным декором и мебелью. Минусы: нет указателей, не работали лифты.",mixed,navigation,Mariia,2022-05-23 00:00:00,yes,NA,2022-05-23,2022,2022-05,5
DAA,YandexMaps,5,"Приезжала сюда на дизайн-конференцию… Много салонов с премиальным декором и мебелью. Минусы: нет указателей, не работали лифты.",mixed,decor,Mariia,2022-05-23 00:00:00,yes,NA,2022-05-23,2022,2022-05,5
DAA,YandexMaps,5,"Крупная выставочная площадка… Удобное местоположение, развитая инфраструктура, вкусный кофе.",positive,exhibitions,Mariia,2022-05-26 00:00:00,yes,NA,2022-05-26,2022,2022-05,5
DAA,YandexMaps,5,"Крупная выставочная площадка… Удобное местоположение, развитая инфраструктура, вкусный кофе.",positive,infrastructure,Mariia,2022-05-26 00:00:00,yes,NA,2022-05-26,2022,2022-05,5
DAA,YandexMaps,5,"Крупная выставочная площадка… Удобное местоположение, развитая инфраструктура, вкусный кофе.",positive,coffee,Mariia,2022-05-26 00:00:00,yes,NA,2022-05-26,2022,2022-05,5
DAA,YandexMaps,5,Лучшее место для профессионалов в дизайне и архитектуре. Можно найти поставщиков и производителей.,positive,designprofessionals,Mariia,2022-05-27 00:00:00,yes,NA,2022-05-27,2022,2022-05,5
DAA,YandexMaps,5,Лучшее место для профессионалов в дизайне и архитектуре. Можно найти поставщиков и производителей.,positive,suppliers,Mariia,2022-05-27 00:00:00,yes,NA,2022-05-27,2022,2022-05,5
DAA,YandexMaps,5,Отличное пространство для дизайнеров.,positive,designers,Mariia,2022-05-29 00:00:00,yes,NA,2022-05-29,2022,2022-05,5
DAA,YandexMaps,5,"Крутой центр, все направления по ремонту и дизайну. Хорошее кафе Базар.",positive,renovation,Mariia,2022-05-28 00:00:00,yes,NA,2022-05-28,2022,2022-05,5
DAA,YandexMaps,5,"Крутой центр, все направления по ремонту и дизайну. Хорошее кафе Базар.",positive,design,Mariia,2022-05-28 00:00:00,yes,NA,2022-05-28,2022,2022-05,5
DAA,YandexMaps,5,"Крутой центр, все направления по ремонту и дизайну. Хорошее кафе Базар.",positive,cafe,Mariia,2022-05-28 00:00:00,yes,NA,2022-05-28,2022,2022-05,5
DAA,YandexMaps,2,"Интересное место в стиле лофт, но убогие интерьеры, плохая парковка, проколол колёса.",negative,loft,Mariia,2022-06-22 00:00:00,yes,NA,2022-06-22,2022,2022-06,2
DAA,YandexMaps,2,"Интересное место в стиле лофт, но убогие интерьеры, плохая парковка, проколол колёса.",negative,parking,Mariia,2022-06-22 00:00:00,yes,NA,2022-06-22,2022,2022-06,2
DAA,YandexMaps,2,"Интересное место в стиле лофт, но убогие интерьеры, плохая парковка, проколол колёса.",negative,poorinteriors,Mariia,2022-06-22 00:00:00,yes,NA,2022-06-22,2022,2022-06,2
DAA,YandexMaps,5,"Хорошее место, был на выставке, все гуд.",positive,exhibition,Mariia,2022-06-24 00:00:00,yes,NA,2022-06-24,2022,2022-06,5
DAA,YandexMaps,5,"Приветливый персонал, минималистичный интерьер, бизнес-ланч хороший, Wi-Fi.",positive,food,Mariia,2022-06-26 00:00:00,yes,NA,2022-06-26,2022,2022-06,5
DAA,YandexMaps,5,"Приветливый персонал, минималистичный интерьер, бизнес-ланч хороший, Wi-Fi.",positive,staff,Mariia,2022-06-26 00:00:00,yes,NA,2022-06-26,2022,2022-06,5
DAA,YandexMaps,5,"Приветливый персонал, минималистичный интерьер, бизнес-ланч хороший, Wi-Fi.",positive,atmosphere,Mariia,2022-06-26 00:00:00,yes,NA,2022-06-26,2022,2022-06,5
DAA,YandexMaps,5,"Локация неудобная, но место отличное. В большом зале не хватает кондиционеров.",mixed,location,Mariia,2022-07-05 00:00:00,yes,NA,2022-07-05,2022,2022-07,5
DAA,YandexMaps,5,"Локация неудобная, но место отличное. В большом зале не хватает кондиционеров.",mixed,airconditioning,Mariia,2022-07-05 00:00:00,yes,NA,2022-07-05,2022,2022-07,5
DAA,YandexMaps,5,"Были там на фестивале гриля. Это бывший завод, в цехах просторно, но холодно. Хороший туалет. На стене красивое граффити: лицо девушки и голубь.",positive,festival,Mariia,17 июля 2022,yes,NA,2022-07-17,2022,2022-07,5
DAA,YandexMaps,5,"Были там на фестивале гриля. Это бывший завод, в цехах просторно, но холодно. Хороший туалет. На стене красивое граффити: лицо девушки и голубь.",positive,loft_space,Mariia,17 июля 2022,yes,NA,2022-07-17,2022,2022-07,5
DAA,YandexMaps,5,"Были там на фестивале гриля. Это бывший завод, в цехах просторно, но холодно. Хороший туалет. На стене красивое граффити: лицо девушки и голубь.",positive,graffiti,Mariia,17 июля 2022,yes,NA,2022-07-17,2022,2022-07,5
DAA,YandexMaps,5,"Были там на фестивале гриля. Это бывший завод, в цехах просторно, но холодно. Хороший туалет. На стене красивое граффити: лицо девушки и голубь.",positive,facilities,Mariia,17 июля 2022,yes,NA,2022-07-17,2022,2022-07,5
DAA,YandexMaps,5,"Хорошая фестивальная площадка. Парковки нет, так что лучше на автобусе или метро приезжать.",positive,festival,Mariia,17 июля 2022,yes,NA,2022-07-17,2022,2022-07,5
DAA,YandexMaps,5,"Хорошая фестивальная площадка. Парковки нет, так что лучше на автобусе или метро приезжать.",positive,parking,Mariia,17 июля 2022,yes,NA,2022-07-17,2022,2022-07,5
DAA,YandexMaps,5,"Хорошая фестивальная площадка. Парковки нет, так что лучше на автобусе или метро приезжать.",positive,transport,Mariia,17 июля 2022,yes,NA,2022-07-17,2022,2022-07,5
